262144 3
191 205 155 
192 210 157 
199 214 152 
201 221 155 
200 212 143 
197 215 154 
196 211 142 
186 194 133 
183 193 141 
189 201 145 
189 196 141 
197 208 150 
200 221 157 
208 224 158 
198 211 149 
184 194 132 
192 197 139 
196 205 138 
202 220 145 
203 217 147 
194 209 142 
181 191 142 
178 185 135 
175 186 139 
195 206 148 
202 220 144 
203 229 153 
212 236 158 
212 232 157 
208 226 149 
204 230 154 
202 228 161 
207 234 156 
205 229 152 
209 229 156 
207 229 163 
207 231 160 
209 229 158 
209 231 155 
207 227 150 
210 232 167 
207 233 161 
209 228 156 
210 225 160 
211 232 160 
216 232 170 
210 230 149 
209 225 160 
212 226 147 
209 224 152 
210 229 162 
212 226 155 
211 224 168 
213 226 162 
217 227 167 
207 224 171 
196 215 162 
178 203 163 
150 187 150 
124 151 127 
95 114 97 
71 84 85 
53 61 60 
46 48 48 
43 42 42 
43 43 43 
42 38 44 
40 38 40 
39 39 42 
39 37 38 
39 35 39 
39 36 41 
39 37 41 
39 37 43 
40 36 44 
43 42 43 
66 64 79 
60 61 49 
67 69 79 
91 111 105 
60 62 60 
66 69 71 
47 43 46 
45 40 45 
43 40 44 
43 41 48 
44 41 50 
47 43 49 
57 55 62 
59 62 67 
51 54 60 
48 49 55 
47 45 48 
45 41 44 
44 40 42 
42 40 42 
43 40 43 
44 41 43 
44 43 46 
44 40 43 
42 40 44 
41 42 45 
42 41 43 
47 44 44 
48 44 43 
47 43 44 
44 43 47 
44 42 48 
43 41 43 
43 41 46 
45 42 47 
45 42 44 
42 40 44 
44 42 47 
45 41 45 
45 41 45 
49 44 47 
47 45 47 
47 44 49 
48 43 47 
48 47 49 
52 47 46 
50 48 52 
52 47 48 
52 48 49 
49 45 47 
50 46 48 
53 47 47 
54 50 51 
52 50 51 
53 50 47 
55 51 52 
53 49 53 
53 50 51 
53 48 56 
53 52 52 
58 55 57 
57 56 56 
57 53 53 
61 57 55 
60 55 55 
58 50 51 
58 54 53 
63 60 55 
62 60 57 
57 55 55 
59 53 56 
65 57 55 
60 54 56 
59 52 52 
62 57 55 
61 58 58 
57 54 52 
55 53 53 
62 56 53 
57 55 54 
67 60 58 
66 58 55 
64 61 60 
63 62 59 
66 66 64 
69 66 61 
63 54 57 
65 61 61 
64 58 56 
67 62 64 
67 62 62 
72 67 60 
69 66 63 
70 68 62 
74 74 63 
72 66 61 
78 71 62 
75 68 62 
70 68 62 
66 66 65 
64 64 58 
68 61 57 
62 57 59 
56 54 55 
56 53 55 
58 59 60 
57 55 57 
58 55 56 
61 55 52 
58 53 55 
58 54 55 
54 51 52 
63 57 55 
57 54 51 
57 50 52 
61 56 53 
57 50 51 
55 52 53 
58 54 52 
59 55 54 
56 54 56 
55 50 49 
56 51 56 
56 52 54 
59 52 53 
58 55 57 
57 56 62 
57 51 50 
61 54 53 
61 57 56 
58 51 51 
59 52 51 
59 54 51 
60 57 54 
56 51 50 
57 52 51 
56 50 47 
55 50 51 
58 54 55 
56 53 53 
59 54 50 
52 51 51 
57 51 50 
59 54 52 
58 57 59 
62 65 64 
73 73 70 
85 86 88 
97 102 92 
112 118 110 
122 131 110 
122 140 129 
132 149 128 
134 156 127 
132 151 120 
130 151 123 
128 146 128 
122 139 108 
121 138 104 
110 127 107 
103 120 98 
95 99 83 
93 103 93 
91 101 92 
87 105 94 
96 100 101 
113 110 102 
157 170 140 
212 237 185 
226 248 193 
232 251 185 
222 249 181 
213 248 180 
180 225 174 
112 152 133 
62 71 71 
49 52 57 
51 55 64 
50 50 57 
52 52 63 
50 48 59 
55 55 61 
54 56 58 
66 66 76 
60 67 70 
53 54 56 
56 57 62 
53 55 65 
50 58 66 
52 57 66 
49 51 59 
45 47 59 
48 44 70 
53 45 70 
70 62 79 
133 144 141 
192 223 175 
190 232 178 
145 215 169 
100 184 159 
86 163 147 
69 125 119 
56 83 83 
47 49 55 
49 46 48 
51 48 55 
55 56 60 
62 59 67 
69 66 67 
74 75 79 
81 81 72 
96 95 86 
107 103 85 
117 107 87 
115 102 80 
100 92 75 
99 80 64 
106 85 66 
131 104 73 
140 123 84 
146 129 86 
152 130 83 
157 146 97 
160 157 92 
155 145 90 
159 144 90 
153 144 90 
152 147 89 
153 150 97 
155 140 90 
148 135 87 
158 144 93 
156 149 100 
158 150 97 
162 143 91 
159 149 97 
154 145 92 
148 135 93 
126 109 77 
98 90 71 
78 67 59 
82 69 57 
79 67 60 
75 67 60 
65 61 55 
60 54 54 
54 47 47 
60 49 48 
58 51 48 
59 48 50 
55 47 47 
51 45 46 
51 45 46 
52 46 48 
51 45 45 
54 48 49 
51 44 46 
54 47 47 
57 48 50 
62 50 48 
63 53 54 
63 54 55 
63 60 56 
56 53 51 
55 52 50 
54 46 45 
57 49 45 
54 49 49 
52 46 49 
56 49 50 
58 49 47 
61 53 54 
63 52 52 
59 55 58 
65 59 59 
59 54 50 
55 50 48 
49 43 43 
42 38 41 
39 35 38 
40 36 38 
39 35 40 
41 36 38 
44 38 41 
40 37 41 
40 35 40 
42 38 43 
42 39 40 
42 36 40 
42 37 41 
45 42 44 
44 41 44 
45 41 44 
45 42 43 
50 46 47 
49 44 45 
51 48 47 
51 48 47 
56 50 47 
60 50 48 
67 63 57 
72 63 57 
70 63 55 
69 60 57 
75 62 56 
78 69 60 
78 72 62 
78 70 56 
80 76 64 
93 78 61 
97 80 63 
84 72 60 
87 73 60 
92 77 64 
90 76 62 
84 79 67 
82 77 60 
85 75 65 
85 79 67 
89 87 71 
90 84 64 
95 87 63 
92 85 65 
96 82 63 
101 89 67 
104 92 67 
105 97 72 
99 91 71 
99 86 64 
105 87 69 
105 93 73 
101 84 67 
101 86 63 
107 87 68 
100 90 67 
107 94 70 
107 94 65 
106 92 72 
103 92 68 
90 255 107 
174 201 129 
163 196 112 
133 155 106 
94 108 79 
69 73 69 
61 62 60 
62 70 61 
82 93 77 
86 104 79 
66 72 61 
53 57 51 
46 45 46 
39 37 39 
37 36 40 
40 36 43 
41 39 39 
40 36 40 
39 39 41 
39 36 41 
41 38 42 
41 37 40 
41 38 40 
40 38 42 
42 40 42 
42 39 39 
43 40 42 
43 39 41 
44 38 42 
41 40 44 
43 42 42 
44 41 42 
42 41 43 
44 42 46 
46 45 47 
48 49 48 
49 44 45 
49 48 48 
48 47 44 
51 51 52 
47 47 47 
43 43 45 
40 43 42 
41 40 39 
41 41 44 
39 39 40 
37 35 35 
37 34 35 
37 35 35 
36 33 34 
33 30 33 
30 29 29 
31 30 32 
30 29 31 
30 28 32 
31 30 40 
31 25 43 
39 28 40 
72 68 75 
168 195 155 
201 224 161 
211 232 170 
214 239 171 
209 234 163 
207 233 164 
213 236 166 
211 237 168 
212 237 164 
208 234 163 
207 235 164 
209 236 162 
211 236 169 
206 231 168 
209 237 160 
207 230 159 
204 232 158 
206 235 161 
206 231 155 
207 229 159 
215 232 153 
212 240 166 
211 235 161 
207 233 152 
210 226 156 
200 228 157 
212 234 165 
209 233 168 
214 241 162 
212 237 159 
218 243 159 
211 236 161 
211 236 157 
208 231 139 
204 223 153 
193 208 142 
158 165 110 
127 119 83 
126 120 87 
149 152 111 
186 206 146 
199 215 156 
165 164 94 
165 176 126 
177 195 128 
115 117 81 
93 88 72 
102 99 83 
113 102 84 
137 131 93 
178 198 148 
185 206 158 
145 155 108 
112 108 85 
121 109 80 
136 129 96 
182 202 146 
189 211 155 
157 159 107 
107 99 76 
98 92 79 
110 102 82 
153 154 128 
196 214 146 
203 227 158 
207 231 162 
205 230 156 
204 230 152 
206 223 155 
207 231 160 
207 234 159 
209 236 167 
206 235 167 
206 224 163 
210 230 159 
206 232 162 
207 233 167 
202 228 156 
206 237 178 
212 230 158 
208 231 157 
210 229 163 
211 237 155 
203 232 161 
211 229 150 
210 227 158 
208 231 149 
209 230 160 
209 232 168 
210 234 164 
212 231 159 
218 233 172 
217 233 169 
217 233 169 
214 229 164 
211 228 166 
203 221 152 
199 217 157 
184 210 155 
163 195 157 
133 167 141 
107 130 107 
86 97 91 
72 77 77 
56 58 58 
47 49 48 
44 49 55 
45 43 44 
42 39 42 
42 41 45 
44 41 45 
41 40 47 
42 39 45 
43 42 47 
61 60 66 
60 57 55 
65 63 67 
90 92 85 
60 63 61 
67 65 65 
48 44 52 
43 40 48 
43 41 48 
49 47 64 
52 52 67 
56 54 64 
81 87 99 
93 120 124 
89 111 113 
79 97 100 
73 89 92 
61 69 72 
48 49 50 
40 38 42 
40 39 45 
40 39 42 
42 40 43 
41 37 43 
41 37 43 
41 38 45 
45 44 48 
63 64 64 
65 68 64 
60 63 65 
55 59 66 
49 49 52 
45 45 48 
46 43 45 
43 41 43 
45 43 45 
41 39 46 
42 39 44 
43 40 44 
45 40 44 
48 44 45 
48 43 43 
46 44 48 
47 42 45 
47 44 46 
51 47 50 
54 49 48 
50 48 51 
55 48 48 
49 45 45 
49 45 45 
50 48 48 
52 49 49 
50 48 50 
52 49 50 
52 53 51 
55 52 51 
57 57 56 
54 52 50 
53 51 52 
57 52 50 
56 53 53 
57 55 56 
60 54 52 
56 51 50 
53 51 56 
56 51 51 
60 55 56 
61 61 61 
62 57 54 
63 58 55 
63 54 56 
58 53 52 
62 58 55 
60 61 59 
60 59 61 
55 51 51 
57 55 56 
61 57 54 
63 54 55 
70 62 58 
68 58 54 
65 63 59 
65 60 57 
64 63 59 
68 64 60 
63 58 54 
63 60 61 
63 60 56 
69 64 59 
67 59 59 
72 65 59 
70 67 65 
71 69 67 
71 71 61 
71 68 65 
78 68 64 
75 69 64 
74 66 67 
69 69 63 
65 62 56 
68 64 63 
63 60 61 
57 52 57 
55 52 55 
58 56 57 
58 52 56 
59 54 57 
57 54 55 
56 52 56 
56 52 54 
55 52 53 
59 54 54 
56 50 52 
58 51 51 
59 55 56 
56 53 57 
57 56 57 
57 55 56 
59 55 58 
56 53 54 
57 53 55 
61 55 53 
61 57 59 
57 52 55 
57 51 53 
58 55 54 
59 52 57 
56 50 51 
51 51 53 
60 56 57 
59 53 51 
55 49 49 
59 55 55 
57 52 49 
59 53 54 
56 52 52 
57 52 55 
62 58 57 
64 61 66 
64 62 65 
70 65 67 
78 78 78 
88 92 87 
91 105 102 
112 124 108 
116 140 121 
121 145 126 
117 148 126 
122 151 124 
117 141 125 
116 143 123 
121 138 113 
114 127 109 
105 115 100 
102 119 98 
99 113 105 
98 115 96 
107 121 100 
94 114 99 
93 108 94 
82 92 81 
77 81 76 
74 84 84 
75 90 86 
83 90 101 
94 92 95 
129 130 106 
196 212 166 
224 240 186 
225 246 186 
226 248 185 
221 249 178 
203 238 168 
166 209 167 
95 121 113 
51 56 60 
46 48 60 
46 43 56 
51 50 62 
59 58 73 
76 75 84 
98 107 112 
126 149 143 
123 151 141 
89 106 106 
83 100 102 
86 108 113 
83 112 112 
78 105 109 
58 69 80 
41 39 51 
43 37 61 
53 44 65 
88 81 89 
171 197 153 
205 234 172 
198 239 170 
144 206 163 
92 135 120 
67 88 86 
58 86 90 
53 79 92 
48 55 59 
44 43 49 
47 43 50 
48 44 46 
49 46 53 
56 52 63 
59 52 56 
69 64 66 
76 82 77 
88 88 83 
95 95 88 
110 107 92 
105 100 86 
105 95 75 
119 98 74 
131 116 79 
148 121 75 
149 130 83 
155 138 90 
162 146 93 
167 152 94 
163 150 95 
163 153 92 
153 153 92 
158 153 92 
149 148 97 
153 143 85 
145 130 87 
153 137 93 
155 142 93 
159 142 90 
167 150 100 
167 150 98 
161 152 96 
152 153 104 
127 121 82 
99 93 70 
82 70 59 
82 69 58 
82 70 61 
71 65 57 
67 59 55 
64 60 57 
65 59 54 
67 56 53 
70 58 56 
66 57 55 
62 53 51 
57 49 50 
56 49 49 
62 51 50 
60 51 47 
56 50 48 
52 47 48 
57 49 48 
60 49 51 
61 49 50 
59 53 50 
65 58 55 
65 62 54 
59 55 51 
60 53 52 
55 48 47 
58 51 49 
60 53 51 
59 52 50 
57 51 52 
57 49 47 
58 48 47 
59 51 49 
58 54 52 
62 53 49 
61 53 50 
55 48 45 
53 47 48 
50 46 48 
43 39 42 
43 38 43 
41 37 38 
41 36 40 
43 37 43 
42 38 43 
43 38 42 
43 40 42 
43 37 40 
42 36 41 
43 38 42 
45 44 47 
43 40 44 
46 43 44 
48 44 46 
52 45 50 
52 49 48 
54 51 50 
58 52 55 
63 58 54 
63 58 51 
69 63 56 
70 60 58 
70 63 53 
67 57 56 
73 61 60 
77 69 59 
80 76 62 
82 78 63 
83 72 54 
86 74 60 
91 79 67 
87 79 63 
84 73 60 
84 71 62 
89 77 63 
93 85 71 
88 81 62 
87 83 67 
87 86 66 
91 83 64 
95 89 66 
100 90 63 
98 89 66 
97 88 62 
98 92 68 
108 100 73 
110 96 73 
102 95 71 
107 96 77 
113 93 69 
110 93 73 
109 90 66 
108 93 68 
108 90 68 
102 91 64 
109 93 68 
108 92 65 
109 96 68 
107 92 63 
94 255 107 
176 201 122 
158 187 120 
129 166 108 
96 121 86 
70 80 70 
61 67 66 
65 68 63 
75 79 63 
87 101 86 
86 100 76 
66 78 63 
51 54 50 
39 39 39 
38 37 39 
38 37 39 
39 37 39 
39 35 39 
39 36 41 
40 37 42 
40 37 40 
42 39 41 
41 38 41 
40 37 42 
40 37 39 
40 37 40 
42 39 42 
42 38 41 
43 39 42 
40 40 42 
44 42 44 
43 40 42 
42 40 41 
45 43 46 
46 44 46 
48 50 50 
49 51 52 
48 47 45 
50 47 46 
46 46 48 
42 42 43 
43 45 46 
41 44 43 
41 42 43 
44 43 43 
42 40 40 
37 38 38 
37 34 36 
37 34 36 
35 34 36 
32 29 30 
31 29 30 
30 28 29 
30 28 30 
31 27 34 
29 25 34 
31 23 43 
39 29 40 
74 69 77 
167 195 161 
204 230 163 
205 233 167 
211 236 170 
212 233 167 
206 228 168 
205 227 169 
211 233 170 
208 233 166 
211 233 167 
209 235 169 
208 239 173 
210 236 170 
209 231 168 
211 236 162 
209 234 169 
205 235 169 
199 226 163 
203 232 160 
201 227 158 
204 232 161 
209 241 171 
210 239 166 
206 236 168 
212 238 164 
209 233 167 
214 233 158 
214 238 156 
219 235 165 
205 231 160 
218 240 164 
209 235 160 
210 233 153 
209 241 156 
196 229 157 
158 183 123 
92 91 67 
94 92 81 
102 106 97 
102 98 67 
137 142 113 
175 195 143 
126 121 75 
128 138 112 
160 179 119 
84 83 67 
79 81 79 
93 100 91 
113 112 91 
133 142 95 
177 202 148 
153 169 110 
92 93 70 
100 101 86 
104 100 83 
93 92 64 
140 153 113 
172 195 139 
111 108 75 
94 86 80 
103 107 109 
99 93 78 
106 97 84 
176 192 152 
208 228 155 
202 226 152 
206 228 148 
200 223 147 
207 229 152 
200 221 144 
200 224 141 
206 229 161 
202 227 153 
197 219 148 
201 224 159 
205 230 169 
210 229 165 
207 235 157 
208 233 162 
211 225 153 
209 231 154 
211 227 153 
207 230 147 
202 225 153 
200 224 148 
205 226 154 
203 220 141 
208 230 156 
208 233 160 
212 233 164 
206 225 157 
210 227 157 
211 231 151 
209 232 156 
210 231 162 
212 230 161 
207 228 155 
212 229 168 
209 225 167 
208 220 159 
201 218 166 
191 211 159 
180 204 159 
166 195 153 
129 157 131 
101 126 105 
88 102 95 
72 84 81 
64 66 66 
57 62 63 
57 59 62 
53 55 60 
48 48 53 
51 50 54 
56 56 58 
51 52 55 
51 52 57 
52 50 53 
46 46 51 
50 47 52 
46 42 50 
43 40 49 
45 43 51 
55 56 69 
60 62 70 
60 62 74 
74 74 74 
78 80 83 
80 84 82 
85 93 87 
91 106 95 
75 86 79 
54 55 54 
43 41 51 
41 40 46 
42 44 49 
44 42 46 
41 39 43 
41 39 48 
41 37 47 
51 46 54 
76 80 77 
95 102 81 
95 113 92 
85 97 91 
63 71 66 
54 56 60 
48 47 47 
43 42 42 
44 43 45 
44 42 45 
45 40 41 
41 40 42 
44 39 43 
45 41 42 
47 41 45 
45 41 46 
44 40 42 
46 42 45 
50 47 48 
52 47 49 
50 45 51 
50 45 48 
49 45 47 
51 46 47 
51 46 45 
52 49 48 
51 47 53 
51 48 55 
52 50 49 
53 51 52 
57 55 55 
54 53 52 
50 51 51 
53 49 53 
54 49 49 
53 49 54 
56 53 55 
52 49 49 
57 54 53 
56 50 51 
61 56 60 
64 63 57 
69 59 54 
66 60 58 
61 56 53 
56 53 52 
60 55 55 
63 58 56 
65 58 56 
60 57 58 
61 61 60 
60 59 56 
60 57 58 
64 57 56 
63 56 58 
63 61 56 
64 62 61 
66 64 64 
67 65 61 
65 59 57 
61 55 59 
66 62 60 
69 64 63 
67 59 56 
65 62 63 
69 63 67 
70 69 69 
70 66 63 
73 68 62 
72 66 65 
74 66 63 
70 64 63 
68 64 64 
71 66 61 
68 65 66 
65 65 63 
58 57 60 
55 53 55 
57 53 56 
59 55 58 
60 56 57 
58 53 55 
58 58 56 
55 51 52 
57 52 51 
60 54 56 
57 54 54 
56 52 55 
56 54 55 
55 54 51 
56 56 57 
56 54 51 
56 50 52 
55 49 53 
54 52 54 
54 52 51 
59 52 55 
56 51 52 
56 50 49 
55 50 50 
58 53 58 
54 50 52 
53 51 55 
57 56 55 
57 55 53 
55 52 52 
59 56 53 
59 56 53 
59 54 57 
67 61 61 
77 69 71 
90 91 84 
101 104 101 
114 123 111 
121 135 116 
131 144 123 
131 147 125 
129 148 119 
126 146 119 
117 139 104 
105 127 100 
110 126 110 
107 126 106 
97 120 106 
93 108 99 
95 106 93 
85 90 84 
78 88 82 
77 94 92 
81 101 97 
88 101 87 
95 117 105 
96 118 107 
88 105 83 
83 98 92 
81 90 83 
75 87 81 
69 83 78 
71 76 81 
77 76 82 
100 93 86 
161 160 132 
210 238 181 
223 241 183 
223 247 181 
220 246 182 
206 231 171 
198 229 167 
149 191 156 
76 98 103 
48 50 68 
49 43 62 
66 64 76 
108 116 130 
146 175 160 
183 208 182 
197 215 178 
189 217 174 
174 200 173 
161 195 158 
145 188 148 
115 155 135 
84 107 113 
54 61 66 
39 35 47 
42 34 60 
55 43 55 
103 96 100 
186 211 164 
201 233 169 
193 234 163 
147 191 153 
78 101 99 
49 56 64 
56 64 83 
52 60 78 
58 62 64 
64 64 66 
64 70 70 
57 58 56 
49 49 51 
46 44 47 
48 43 49 
51 44 51 
60 59 63 
73 69 68 
81 84 87 
90 91 87 
93 93 81 
105 102 89 
112 108 84 
123 106 72 
137 122 78 
145 133 91 
152 138 87 
151 138 85 
161 150 91 
161 150 94 
164 150 99 
159 154 94 
164 153 89 
156 148 96 
156 142 92 
156 146 91 
157 142 93 
160 136 90 
152 136 88 
151 138 92 
162 150 93 
161 154 99 
153 145 94 
126 122 83 
102 98 70 
92 81 65 
86 80 63 
83 75 68 
73 67 60 
71 64 61 
67 58 54 
68 58 58 
74 62 55 
72 63 56 
69 59 53 
64 56 50 
65 57 56 
68 57 55 
60 49 48 
62 51 52 
62 53 53 
60 52 51 
56 53 53 
56 50 51 
59 51 48 
62 53 51 
61 54 51 
63 55 50 
60 55 52 
65 57 58 
60 54 52 
62 53 49 
65 58 55 
63 55 54 
63 56 51 
57 49 48 
55 47 47 
57 50 51 
54 50 48 
58 52 51 
59 53 55 
60 53 48 
60 52 49 
57 52 49 
53 50 48 
49 48 48 
45 41 42 
44 39 44 
44 38 43 
44 41 46 
45 41 42 
45 40 43 
44 40 40 
45 40 42 
43 37 42 
46 41 45 
43 39 43 
47 41 45 
48 46 50 
50 46 50 
55 51 52 
56 55 54 
59 56 55 
63 58 53 
67 59 55 
70 62 55 
66 61 52 
70 63 54 
68 61 57 
72 64 57 
77 68 61 
79 71 61 
88 74 59 
83 77 63 
87 81 65 
89 78 63 
89 81 65 
79 69 56 
83 75 64 
85 79 64 
91 85 71 
96 90 68 
94 91 68 
86 81 65 
92 86 69 
97 87 64 
100 88 67 
103 85 62 
95 83 64 
104 99 74 
108 97 74 
107 98 73 
102 89 68 
109 96 72 
106 94 73 
105 90 63 
110 94 65 
113 95 69 
113 93 61 
106 88 63 
109 96 70 
107 86 64 
107 91 64 
110 95 68 
86 255 99 
160 185 104 
147 175 114 
141 168 109 
93 102 75 
58 67 63 
54 64 66 
64 72 65 
68 77 63 
69 79 66 
70 72 53 
65 70 61 
59 69 72 
45 45 47 
39 37 39 
37 35 39 
38 35 39 
39 35 38 
39 36 40 
39 36 41 
39 36 40 
41 37 41 
40 38 42 
39 37 41 
39 38 40 
41 40 42 
39 38 39 
42 39 41 
43 41 43 
44 44 46 
41 41 43 
42 41 45 
42 41 41 
44 41 41 
44 43 46 
46 45 46 
46 46 47 
46 47 47 
50 48 47 
48 47 47 
43 46 48 
42 43 48 
42 41 45 
40 39 43 
44 41 43 
42 39 39 
37 37 40 
37 37 38 
35 36 38 
35 31 35 
33 31 31 
32 31 33 
30 30 32 
30 28 32 
30 26 32 
29 25 36 
32 25 43 
40 31 44 
76 72 86 
169 197 158 
205 228 160 
211 235 160 
212 237 165 
210 234 174 
211 232 171 
211 231 171 
211 234 172 
212 235 172 
210 237 171 
206 234 170 
206 240 171 
205 233 163 
208 229 166 
207 232 168 
209 234 170 
203 232 161 
208 230 169 
208 233 154 
208 234 166 
210 235 155 
201 234 163 
206 235 162 
210 235 168 
205 234 163 
207 232 162 
206 237 162 
209 232 156 
209 236 158 
212 236 161 
215 236 152 
217 241 158 
205 237 160 
204 237 158 
187 210 148 
125 135 99 
85 81 73 
136 168 131 
161 190 157 
117 121 76 
108 112 93 
166 194 144 
111 108 72 
120 128 110 
160 179 135 
94 90 67 
114 128 110 
168 195 154 
178 203 148 
186 215 149 
189 215 164 
133 145 103 
94 92 78 
145 164 123 
155 173 138 
134 151 107 
139 161 123 
155 181 134 
89 83 66 
108 118 108 
154 175 148 
131 141 108 
98 89 72 
161 176 145 
206 223 150 
203 222 148 
205 225 152 
204 222 142 
209 226 154 
202 214 148 
205 228 149 
202 229 151 
201 226 162 
200 228 156 
204 222 159 
205 226 150 
207 227 151 
206 231 163 
208 234 165 
208 223 151 
206 219 151 
207 221 149 
206 225 156 
202 219 146 
203 224 153 
208 226 144 
202 224 143 
201 232 154 
214 233 165 
208 228 147 
206 223 160 
213 224 149 
209 221 146 
211 220 150 
207 228 155 
213 232 156 
212 236 166 
215 234 161 
215 231 164 
211 232 161 
210 226 156 
212 232 170 
212 229 159 
211 225 161 
199 216 160 
186 209 157 
176 203 159 
159 183 150 
141 161 124 
113 127 116 
91 104 92 
84 95 95 
74 83 83 
73 83 84 
70 82 86 
65 76 81 
57 66 71 
49 48 55 
44 45 54 
47 49 52 
46 50 60 
47 48 58 
45 46 56 
52 51 59 
62 63 70 
71 81 83 
68 76 79 
66 70 76 
59 61 64 
54 53 60 
51 52 54 
45 44 49 
42 39 49 
42 39 47 
51 52 58 
60 73 85 
62 70 76 
58 63 67 
54 59 70 
56 59 70 
65 68 76 
91 107 103 
107 122 102 
104 117 102 
87 98 91 
66 71 71 
58 57 56 
62 65 70 
52 56 56 
49 48 47 
46 43 44 
45 42 44 
44 42 45 
45 41 43 
46 38 41 
46 40 42 
47 44 46 
45 43 45 
46 41 44 
51 46 47 
49 45 47 
47 43 45 
48 45 48 
46 44 47 
49 42 44 
48 43 46 
50 49 51 
52 49 51 
50 47 51 
52 48 50 
51 50 52 
53 49 52 
52 50 52 
53 51 54 
56 53 56 
53 50 51 
54 49 52 
55 50 51 
55 51 55 
53 51 50 
52 48 53 
54 50 52 
59 55 56 
61 57 52 
61 57 59 
62 56 53 
57 52 57 
58 56 60 
61 55 55 
62 57 55 
62 63 60 
58 57 57 
60 57 56 
65 58 57 
63 55 55 
62 59 60 
66 63 61 
62 60 56 
63 61 63 
63 58 57 
61 57 56 
62 61 61 
67 65 64 
71 64 59 
67 63 59 
68 60 57 
69 63 61 
67 66 66 
67 64 65 
75 69 62 
72 69 69 
70 63 63 
65 68 66 
64 62 62 
68 62 55 
66 63 59 
68 63 63 
63 59 62 
60 57 60 
61 57 55 
64 60 57 
63 58 59 
60 54 56 
62 54 59 
59 53 55 
60 53 52 
60 53 54 
58 53 52 
59 55 56 
56 53 53 
55 52 54 
55 53 54 
57 51 52 
54 49 50 
56 51 56 
55 51 51 
50 48 50 
57 51 50 
55 53 50 
53 50 51 
54 50 50 
53 53 50 
51 53 53 
58 53 52 
61 56 56 
61 54 57 
63 58 62 
70 69 73 
82 81 82 
90 93 93 
119 124 115 
148 161 136 
168 186 154 
177 210 171 
182 206 167 
161 179 143 
153 180 145 
136 161 129 
134 156 119 
134 153 127 
122 142 114 
110 132 108 
103 122 97 
96 123 106 
86 117 98 
77 99 100 
80 85 75 
69 75 77 
66 80 86 
69 76 89 
78 88 97 
90 100 100 
125 147 126 
139 178 148 
134 178 138 
130 163 142 
99 127 107 
79 94 82 
68 81 78 
60 70 70 
65 71 79 
78 75 82 
114 109 90 
190 203 155 
220 240 179 
218 243 176 
217 244 183 
211 242 173 
208 239 167 
181 220 169 
130 176 166 
72 89 98 
72 65 78 
125 131 133 
185 205 179 
207 231 183 
218 236 188 
214 237 185 
215 236 178 
211 228 173 
196 230 174 
187 230 158 
152 201 164 
86 111 108 
40 42 47 
38 34 47 
41 33 56 
53 43 52 
104 97 95 
183 212 160 
189 219 139 
182 222 151 
159 195 154 
87 114 109 
47 49 61 
47 44 65 
69 73 84 
103 108 108 
136 149 126 
139 162 128 
113 137 117 
84 98 94 
63 69 70 
49 47 53 
45 41 50 
44 41 49 
48 44 55 
58 51 59 
67 63 67 
78 73 79 
93 91 84 
113 120 100 
128 136 107 
127 119 87 
134 116 83 
143 124 79 
157 132 83 
158 140 86 
167 156 101 
165 157 98 
163 155 96 
156 145 86 
160 151 96 
161 144 92 
158 149 94 
145 133 90 
144 129 90 
132 116 81 
135 124 89 
139 125 84 
127 113 73 
121 107 75 
111 96 71 
108 92 67 
94 85 70 
100 84 69 
93 81 66 
85 74 64 
77 71 63 
72 65 62 
70 63 57 
71 60 53 
77 65 56 
74 64 57 
76 68 61 
68 60 54 
71 57 55 
65 56 51 
67 57 53 
66 60 51 
65 57 53 
59 53 51 
56 49 48 
61 50 48 
63 55 53 
56 51 53 
58 50 51 
59 54 52 
62 54 54 
61 57 56 
61 55 51 
68 56 54 
69 58 56 
68 58 55 
65 56 54 
63 54 53 
62 57 55 
56 52 51 
58 50 51 
62 54 53 
66 58 51 
64 55 53 
66 58 54 
61 54 54 
58 57 55 
49 46 48 
46 42 45 
42 38 41 
44 42 47 
46 43 45 
43 40 43 
42 39 42 
44 39 43 
44 39 41 
46 41 44 
43 40 42 
45 42 42 
53 47 50 
54 49 52 
56 49 47 
57 52 56 
61 57 56 
61 57 55 
69 60 54 
75 65 58 
72 61 56 
75 63 53 
71 65 62 
78 69 60 
80 71 60 
74 66 59 
78 67 55 
81 75 60 
88 76 62 
92 78 64 
94 84 66 
83 81 64 
88 83 69 
89 84 66 
96 85 69 
98 92 68 
95 93 73 
92 85 72 
95 87 65 
101 90 71 
99 91 67 
109 93 68 
99 92 75 
109 99 75 
106 99 69 
104 93 75 
101 84 63 
102 95 70 
101 95 68 
115 92 67 
113 94 65 
116 97 66 
114 92 63 
111 94 68 
113 98 66 
102 86 63 
108 89 64 
104 90 66 
84 255 105 
151 171 96 
141 160 97 
138 164 104 
83 99 75 
53 56 60 
48 50 53 
55 60 65 
76 93 83 
73 85 69 
66 70 59 
64 72 63 
60 66 65 
50 51 49 
41 41 41 
38 36 39 
37 36 40 
38 35 38 
38 35 37 
37 35 39 
39 35 39 
41 37 40 
41 38 40 
39 37 39 
40 37 40 
40 39 42 
40 38 41 
43 41 42 
42 40 43 
40 40 45 
41 40 42 
41 40 43 
43 42 43 
43 41 42 
43 41 44 
45 42 44 
43 42 44 
46 45 45 
48 47 46 
45 46 46 
46 48 48 
41 43 41 
40 40 44 
40 41 42 
42 39 41 
42 39 38 
37 37 40 
36 37 37 
